name,hash_name,wear,url,price_usd,quantity,scraped_at,total market value
AK-47 | Slate (Battle-Scarred),AK-47 | Slate (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Slate%20%28Battle-Scarred%29,4.83,1663,2026-07-09 11:23:47.744925,8032.29
AK-47 | Slate (Factory New),AK-47 | Slate (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Slate%20%28Factory%20New%29,25.16,449,2026-07-09 11:23:47.745053,11296.84
AK-47 | Slate (Field-Tested),AK-47 | Slate (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Slate%20%28Field-Tested%29,5.69,4126,2026-07-09 11:23:47.745165,23476.94
AK-47 | Slate (Minimal Wear),AK-47 | Slate (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Slate%20%28Minimal%20Wear%29,9.05,1312,2026-07-09 11:23:47.745273,11873.6
AK-47 | Slate (Well-Worn),AK-47 | Slate (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Slate%20%28Well-Worn%29,4.97,2973,2026-07-09 11:23:47.745376,14775.81
AK-47 | Steel Delta (Battle-Scarred),AK-47 | Steel Delta (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Steel%20Delta%20%28Battle-Scarred%29,2.68,289,2026-07-09 11:23:47.745480,774.52
AK-47 | Steel Delta (Factory New),AK-47 | Steel Delta (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Steel%20Delta%20%28Factory%20New%29,27.0,198,2026-07-09 11:23:47.745585,5346.0
AK-47 | Steel Delta (Field-Tested),AK-47 | Steel Delta (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Steel%20Delta%20%28Field-Tested%29,2.3,524,2026-07-09 11:23:47.745691,1205.2
AK-47 | Steel Delta (Minimal Wear),AK-47 | Steel Delta (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Steel%20Delta%20%28Minimal%20Wear%29,4.23,356,2026-07-09 11:23:47.745806,1505.88
AK-47 | Steel Delta (Well-Worn),AK-47 | Steel Delta (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Steel%20Delta%20%28Well-Worn%29,2.49,138,2026-07-09 11:23:47.745910,343.62
AK-47 | The Empress (Battle-Scarred),AK-47 | The Empress (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20The%20Empress%20%28Battle-Scarred%29,132.45,54,2026-07-09 11:23:49.688278,7152.3
AK-47 | The Empress (Factory New),AK-47 | The Empress (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20The%20Empress%20%28Factory%20New%29,346.31,38,2026-07-09 11:23:49.688336,13159.78
AK-47 | The Empress (Field-Tested),AK-47 | The Empress (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20The%20Empress%20%28Field-Tested%29,142.46,121,2026-07-09 11:23:49.688380,17237.66
AK-47 | The Empress (Minimal Wear),AK-47 | The Empress (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20The%20Empress%20%28Minimal%20Wear%29,146.06,90,2026-07-09 11:23:49.688429,13145.4
AK-47 | The Empress (Well-Worn),AK-47 | The Empress (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20The%20Empress%20%28Well-Worn%29,132.95,47,2026-07-09 11:23:49.688474,6248.65
AK-47 | The Oligarch (Battle-Scarred),AK-47 | The Oligarch (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20The%20Oligarch%20%28Battle-Scarred%29,42.18,119,2026-07-09 11:23:49.688518,5019.42
AK-47 | The Oligarch (Factory New),AK-47 | The Oligarch (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20The%20Oligarch%20%28Factory%20New%29,393.39,31,2026-07-09 11:23:49.688559,12195.09
AK-47 | The Oligarch (Field-Tested),AK-47 | The Oligarch (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20The%20Oligarch%20%28Field-Tested%29,79.35,330,2026-07-09 11:23:49.688613,26185.5
AK-47 | The Oligarch (Minimal Wear),AK-47 | The Oligarch (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20The%20Oligarch%20%28Minimal%20Wear%29,161.47,169,2026-07-09 11:23:49.688655,27288.43
AK-47 | The Oligarch (Well-Worn),AK-47 | The Oligarch (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20The%20Oligarch%20%28Well-Worn%29,52.0,155,2026-07-09 11:23:49.688697,8060.0
AK-47 | The Outsiders (Battle-Scarred),AK-47 | The Outsiders (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20The%20Outsiders%20%28Battle-Scarred%29,7.84,162,2026-07-09 11:23:51.552630,1270.08
AK-47 | The Outsiders (Factory New),AK-47 | The Outsiders (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20The%20Outsiders%20%28Factory%20New%29,130.94,40,2026-07-09 11:23:51.552689,5237.6
AK-47 | The Outsiders (Field-Tested),AK-47 | The Outsiders (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20The%20Outsiders%20%28Field-Tested%29,9.54,467,2026-07-09 11:23:51.552737,4455.18
AK-47 | The Outsiders (Minimal Wear),AK-47 | The Outsiders (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20The%20Outsiders%20%28Minimal%20Wear%29,20.02,154,2026-07-09 11:23:51.552783,3083.08
AK-47 | The Outsiders (Well-Worn),AK-47 | The Outsiders (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20The%20Outsiders%20%28Well-Worn%29,8.11,154,2026-07-09 11:23:51.552828,1248.94
AK-47 | Uncharted (Battle-Scarred),AK-47 | Uncharted (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Uncharted%20%28Battle-Scarred%29,0.89,1548,2026-07-09 11:23:51.552874,1377.72
AK-47 | Uncharted (Factory New),AK-47 | Uncharted (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Uncharted%20%28Factory%20New%29,5.71,349,2026-07-09 11:23:51.552918,1992.79
AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Uncharted%20%28Field-Tested%29,0.89,5697,2026-07-09 11:23:51.552964,5070.33
AK-47 | Uncharted (Minimal Wear),AK-47 | Uncharted (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Uncharted%20%28Minimal%20Wear%29,1.16,2208,2026-07-09 11:23:51.553008,2561.28
AK-47 | Uncharted (Well-Worn),AK-47 | Uncharted (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Uncharted%20%28Well-Worn%29,0.93,534,2026-07-09 11:23:51.553053,496.62
AK-47 | VariCamo Grey (Battle-Scarred),AK-47 | VariCamo Grey (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20VariCamo%20Grey%20%28Battle-Scarred%29,0.11,3079,2026-07-09 11:23:53.407554,338.69
AK-47 | VariCamo Grey (Factory New),AK-47 | VariCamo Grey (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20VariCamo%20Grey%20%28Factory%20New%29,0.77,1457,2026-07-09 11:23:53.407668,1121.89
AK-47 | VariCamo Grey (Field-Tested),AK-47 | VariCamo Grey (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20VariCamo%20Grey%20%28Field-Tested%29,0.09,10846,2026-07-09 11:23:53.407769,976.14
AK-47 | VariCamo Grey (Minimal Wear),AK-47 | VariCamo Grey (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20VariCamo%20Grey%20%28Minimal%20Wear%29,0.18,5882,2026-07-09 11:23:53.407864,1058.76
AK-47 | VariCamo Grey (Well-Worn),AK-47 | VariCamo Grey (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20VariCamo%20Grey%20%28Well-Worn%29,0.13,1602,2026-07-09 11:23:53.407966,208.26
AK-47 | Vulcan (Battle-Scarred),AK-47 | Vulcan (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Vulcan%20%28Battle-Scarred%29,165.55,15,2026-07-09 11:23:53.408064,2483.25
AK-47 | Vulcan (Factory New),AK-47 | Vulcan (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Vulcan%20%28Factory%20New%29,916.61,7,2026-07-09 11:23:53.408159,6416.27
AK-47 | Vulcan (Field-Tested),AK-47 | Vulcan (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Vulcan%20%28Field-Tested%29,268.61,65,2026-07-09 11:23:53.408259,17459.65
AK-47 | Vulcan (Minimal Wear),AK-47 | Vulcan (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Vulcan%20%28Minimal%20Wear%29,570.71,48,2026-07-09 11:23:53.408353,27394.08
AK-47 | Vulcan (Well-Worn),AK-47 | Vulcan (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Vulcan%20%28Well-Worn%29,198.56,14,2026-07-09 11:23:53.408444,2779.84
AK-47 | Wasteland Rebel (Battle-Scarred),AK-47 | Wasteland Rebel (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Wasteland%20Rebel%20%28Battle-Scarred%29,102.59,12,2026-07-09 11:23:55.266531,1231.08
AK-47 | Wasteland Rebel (Factory New),AK-47 | Wasteland Rebel (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Wasteland%20Rebel%20%28Factory%20New%29,600.0,5,2026-07-09 11:23:55.266644,3000.0
AK-47 | Wasteland Rebel (Field-Tested),AK-47 | Wasteland Rebel (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Wasteland%20Rebel%20%28Field-Tested%29,110.22,60,2026-07-09 11:23:55.266744,6613.2
AK-47 | Wasteland Rebel (Minimal Wear),AK-47 | Wasteland Rebel (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Wasteland%20Rebel%20%28Minimal%20Wear%29,128.0,31,2026-07-09 11:23:55.266842,3968.0
AK-47 | Wasteland Rebel (Well-Worn),AK-47 | Wasteland Rebel (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Wasteland%20Rebel%20%28Well-Worn%29,103.73,6,2026-07-09 11:23:55.266940,622.38
AK-47 | Wintergreen (Battle-Scarred),AK-47 | Wintergreen (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Wintergreen%20%28Battle-Scarred%29,0.74,1514,2026-07-09 11:23:55.267038,1120.36
AK-47 | Wintergreen (Factory New),AK-47 | Wintergreen (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Wintergreen%20%28Factory%20New%29,7.96,604,2026-07-09 11:23:55.267143,4807.84
AK-47 | Wintergreen (Field-Tested),AK-47 | Wintergreen (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Wintergreen%20%28Field-Tested%29,0.85,3317,2026-07-09 11:23:55.267239,2819.45
AK-47 | Wintergreen (Minimal Wear),AK-47 | Wintergreen (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Wintergreen%20%28Minimal%20Wear%29,2.57,1247,2026-07-09 11:23:55.267332,3204.79
AK-47 | Wintergreen (Well-Worn),AK-47 | Wintergreen (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Wintergreen%20%28Well-Worn%29,0.94,441,2026-07-09 11:23:55.267471,414.54
AK-47 | X-Ray (Battle-Scarred),AK-47 | X-Ray (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20X-Ray%20%28Battle-Scarred%29,639.89,5,2026-07-09 11:23:57.133729,3199.45
AK-47 | X-Ray (Field-Tested),AK-47 | X-Ray (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20X-Ray%20%28Field-Tested%29,1439.64,3,2026-07-09 11:23:57.133773,4318.92
AK-47 | X-Ray (Well-Worn),AK-47 | X-Ray (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20X-Ray%20%28Well-Worn%29,708.87,4,2026-07-09 11:23:57.133810,2835.48
Souvenir AK-47 | Aphrodite (Battle-Scarred),Souvenir AK-47 | Aphrodite (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Aphrodite%20%28Battle-Scarred%29,45.15,8,2026-07-09 11:23:57.133846,361.2
Souvenir AK-47 | Aphrodite (Factory New),Souvenir AK-47 | Aphrodite (Factory New),Factory New,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Aphrodite%20%28Factory%20New%29,1106.9,3,2026-07-09 11:23:57.133883,3320.7
Souvenir AK-47 | Aphrodite (Field-Tested),Souvenir AK-47 | Aphrodite (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Aphrodite%20%28Field-Tested%29,77.65,12,2026-07-09 11:23:57.133918,931.8
Souvenir AK-47 | Aphrodite (Minimal Wear),Souvenir AK-47 | Aphrodite (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Aphrodite%20%28Minimal%20Wear%29,168.26,9,2026-07-09 11:23:57.133954,1514.34
Souvenir AK-47 | Aphrodite (Well-Worn),Souvenir AK-47 | Aphrodite (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Aphrodite%20%28Well-Worn%29,110.18,3,2026-07-09 11:23:57.133990,330.54
Souvenir AK-47 | Asiimov (Field-Tested),Souvenir AK-47 | Asiimov (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Asiimov%20%28Field-Tested%29,312.36,5,2026-07-09 11:23:57.134025,1561.8
Souvenir AK-47 | Asiimov (Minimal Wear),Souvenir AK-47 | Asiimov (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Asiimov%20%28Minimal%20Wear%29,336.79,1,2026-07-09 11:23:57.134061,336.79
Souvenir AK-47 | B the Monster (Battle-Scarred),Souvenir AK-47 | B the Monster (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20B%20the%20Monster%20%28Battle-Scarred%29,154.99,12,2026-07-09 11:23:58.977458,1859.88
Souvenir AK-47 | B the Monster (Factory New),Souvenir AK-47 | B the Monster (Factory New),Factory New,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20B%20the%20Monster%20%28Factory%20New%29,934.57,2,2026-07-09 11:23:58.977510,1869.14
Souvenir AK-47 | B the Monster (Field-Tested),Souvenir AK-47 | B the Monster (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20B%20the%20Monster%20%28Field-Tested%29,244.5,16,2026-07-09 11:23:58.977555,3912.0
Souvenir AK-47 | B the Monster (Minimal Wear),Souvenir AK-47 | B the Monster (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20B%20the%20Monster%20%28Minimal%20Wear%29,570.71,6,2026-07-09 11:23:58.977595,3424.26
Souvenir AK-47 | B the Monster (Well-Worn),Souvenir AK-47 | B the Monster (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20B%20the%20Monster%20%28Well-Worn%29,195.65,4,2026-07-09 11:23:58.977635,782.6
Souvenir AK-47 | Baroque Purple (Battle-Scarred),Souvenir AK-47 | Baroque Purple (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Baroque%20Purple%20%28Battle-Scarred%29,26.17,1,2026-07-09 11:23:58.977680,26.17
Souvenir AK-47 | Baroque Purple (Field-Tested),Souvenir AK-47 | Baroque Purple (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Baroque%20Purple%20%28Field-Tested%29,16.99,4,2026-07-09 11:23:58.977723,67.96
Souvenir AK-47 | Baroque Purple (Minimal Wear),Souvenir AK-47 | Baroque Purple (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Baroque%20Purple%20%28Minimal%20Wear%29,35.5,10,2026-07-09 11:23:58.977761,355.0
Souvenir AK-47 | Baroque Purple (Well-Worn),Souvenir AK-47 | Baroque Purple (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Baroque%20Purple%20%28Well-Worn%29,45.81,1,2026-07-09 11:23:58.977814,45.81
Souvenir AK-47 | Black Laminate (Battle-Scarred),Souvenir AK-47 | Black Laminate (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Black%20Laminate%20%28Battle-Scarred%29,53.56,6,2026-07-09 11:23:58.977851,321.36
Souvenir AK-47 | Black Laminate (Field-Tested),Souvenir AK-47 | Black Laminate (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Black%20Laminate%20%28Field-Tested%29,50.5,17,2026-07-09 11:24:00.947036,858.5
Souvenir AK-47 | Black Laminate (Minimal Wear),Souvenir AK-47 | Black Laminate (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Black%20Laminate%20%28Minimal%20Wear%29,96.75,15,2026-07-09 11:24:00.947080,1451.25
Souvenir AK-47 | Black Laminate (Well-Worn),Souvenir AK-47 | Black Laminate (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Black%20Laminate%20%28Well-Worn%29,66.75,7,2026-07-09 11:24:00.947119,467.25
Souvenir AK-47 | Bloodsport (Factory New),Souvenir AK-47 | Bloodsport (Factory New),Factory New,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Bloodsport%20%28Factory%20New%29,920.0,2,2026-07-09 11:24:00.947158,1840.0
Souvenir AK-47 | Bloodsport (Minimal Wear),Souvenir AK-47 | Bloodsport (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Bloodsport%20%28Minimal%20Wear%29,673.56,1,2026-07-09 11:24:00.947194,673.56
Souvenir AK-47 | Blue Laminate (Field-Tested),Souvenir AK-47 | Blue Laminate (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Blue%20Laminate%20%28Field-Tested%29,250.73,1,2026-07-09 11:24:00.947230,250.73
Souvenir AK-47 | Blue Laminate (Minimal Wear),Souvenir AK-47 | Blue Laminate (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Blue%20Laminate%20%28Minimal%20Wear%29,170.37,3,2026-07-09 11:24:00.947264,511.11
Souvenir AK-47 | Breakthrough (Factory New),Souvenir AK-47 | Breakthrough (Factory New),Factory New,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Breakthrough%20%28Factory%20New%29,72.15,2,2026-07-09 11:24:00.947303,144.3
Souvenir AK-47 | Breakthrough (Field-Tested),Souvenir AK-47 | Breakthrough (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Breakthrough%20%28Field-Tested%29,28.75,2,2026-07-09 11:24:00.947338,57.5
Souvenir AK-47 | Breakthrough (Minimal Wear),Souvenir AK-47 | Breakthrough (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Breakthrough%20%28Minimal%20Wear%29,49.6,5,2026-07-09 11:24:00.947373,248.0
Souvenir AK-47 | Breakthrough (Well-Worn),Souvenir AK-47 | Breakthrough (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Breakthrough%20%28Well-Worn%29,56.14,1,2026-07-09 11:24:02.898498,56.14
Souvenir AK-47 | Cartel (Minimal Wear),Souvenir AK-47 | Cartel (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Cartel%20%28Minimal%20Wear%29,148.54,3,2026-07-09 11:24:02.898550,445.62
Souvenir AK-47 | Case Hardened (Factory New),Souvenir AK-47 | Case Hardened (Factory New),Factory New,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Case%20Hardened%20%28Factory%20New%29,1849.55,1,2026-07-09 11:24:02.898595,1849.55
Souvenir AK-47 | Case Hardened (Field-Tested),Souvenir AK-47 | Case Hardened (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Case%20Hardened%20%28Field-Tested%29,900.0,2,2026-07-09 11:24:02.898636,1800.0
Souvenir AK-47 | Case Hardened (Minimal Wear),Souvenir AK-47 | Case Hardened (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Case%20Hardened%20%28Minimal%20Wear%29,1391.99,1,2026-07-09 11:24:02.898677,1391.99
Souvenir AK-47 | Case Hardened (Well-Worn),Souvenir AK-47 | Case Hardened (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Case%20Hardened%20%28Well-Worn%29,1308.76,1,2026-07-09 11:24:02.898718,1308.76
Souvenir AK-47 | Crane Flight (Battle-Scarred),Souvenir AK-47 | Crane Flight (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Crane%20Flight%20%28Battle-Scarred%29,43.48,5,2026-07-09 11:24:02.898757,217.4
Souvenir AK-47 | Crane Flight (Factory New),Souvenir AK-47 | Crane Flight (Factory New),Factory New,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Crane%20Flight%20%28Factory%20New%29,432.51,6,2026-07-09 11:24:02.898797,2595.06
Souvenir AK-47 | Crane Flight (Field-Tested),Souvenir AK-47 | Crane Flight (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Crane%20Flight%20%28Field-Tested%29,104.7,4,2026-07-09 11:24:02.898837,418.8
Souvenir AK-47 | Crane Flight (Minimal Wear),Souvenir AK-47 | Crane Flight (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Crane%20Flight%20%28Minimal%20Wear%29,105.36,9,2026-07-09 11:24:02.898877,948.24
Souvenir AK-47 | Crane Flight (Well-Worn),Souvenir AK-47 | Crane Flight (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Crane%20Flight%20%28Well-Worn%29,120.41,5,2026-07-09 11:24:04.746961,602.05
Souvenir AK-47 | Crossfade (Factory New),Souvenir AK-47 | Crossfade (Factory New),Factory New,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Crossfade%20%28Factory%20New%29,56.4,7,2026-07-09 11:24:04.747070,394.8
Souvenir AK-47 | Crossfade (Minimal Wear),Souvenir AK-47 | Crossfade (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Crossfade%20%28Minimal%20Wear%29,25.38,1,2026-07-09 11:24:04.747170,25.38
Souvenir AK-47 | Elite Build (Battle-Scarred),Souvenir AK-47 | Elite Build (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Elite%20Build%20%28Battle-Scarred%29,45.59,1,2026-07-09 11:24:04.747266,45.59
Souvenir AK-47 | Elite Build (Factory New),Souvenir AK-47 | Elite Build (Factory New),Factory New,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Elite%20Build%20%28Factory%20New%29,341.91,4,2026-07-09 11:24:04.747363,1367.64
Souvenir AK-47 | Elite Build (Field-Tested),Souvenir AK-47 | Elite Build (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Elite%20Build%20%28Field-Tested%29,14.37,3,2026-07-09 11:24:04.747463,43.11
Souvenir AK-47 | Elite Build (Minimal Wear),Souvenir AK-47 | Elite Build (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Elite%20Build%20%28Minimal%20Wear%29,19.98,5,2026-07-09 11:24:04.747560,99.9
Souvenir AK-47 | Elite Build (Well-Worn),Souvenir AK-47 | Elite Build (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Elite%20Build%20%28Well-Worn%29,392.63,1,2026-07-09 11:24:04.747661,392.63
Souvenir AK-47 | Emerald Pinstripe (Field-Tested),Souvenir AK-47 | Emerald Pinstripe (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Emerald%20Pinstripe%20%28Field-Tested%29,114.04,1,2026-07-09 11:24:04.747757,114.04
Souvenir AK-47 | Emerald Pinstripe (Well-Worn),Souvenir AK-47 | Emerald Pinstripe (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Emerald%20Pinstripe%20%28Well-Worn%29,63.49,2,2026-07-09 11:24:04.747851,126.98
Souvenir AK-47 | Frontside Misty (Field-Tested),Souvenir AK-47 | Frontside Misty (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Frontside%20Misty%20%28Field-Tested%29,112.27,2,2026-07-09 11:24:06.598138,224.54
Souvenir AK-47 | Frontside Misty (Minimal Wear),Souvenir AK-47 | Frontside Misty (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Frontside%20Misty%20%28Minimal%20Wear%29,787.91,3,2026-07-09 11:24:06.598244,2363.73
Souvenir AK-47 | Fuel Injector (Battle-Scarred),Souvenir AK-47 | Fuel Injector (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Fuel%20Injector%20%28Battle-Scarred%29,327.19,1,2026-07-09 11:24:06.598349,327.19
Souvenir AK-47 | Fuel Injector (Field-Tested),Souvenir AK-47 | Fuel Injector (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Fuel%20Injector%20%28Field-Tested%29,375.18,2,2026-07-09 11:24:06.598464,750.36
Souvenir AK-47 | Fuel Injector (Minimal Wear),Souvenir AK-47 | Fuel Injector (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/Souvenir%20AK-47%20%7C%20Fuel%20Injector%20%28Minimal%20Wear%29,588.04,1,2026-07-09 11:24:06.598514,588.04
