name,hash_name,wear,url,price_usd,quantity,scraped_at
AK-47 | Jaguar (Minimal Wear),AK-47 | Jaguar (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jaguar%20%28Minimal%20Wear%29,227.55,34,2026-07-08T13:41:15.388064
AK-47 | Jaguar (Well-Worn),AK-47 | Jaguar (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jaguar%20%28Well-Worn%29,112.49,16,2026-07-08T13:41:15.388139
AK-47 | Jet Set (Battle-Scarred),AK-47 | Jet Set (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jet%20Set%20%28Battle-Scarred%29,535.04,3,2026-07-08T13:41:15.388213
AK-47 | Jet Set (Factory New),AK-47 | Jet Set (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jet%20Set%20%28Factory%20New%29,1911.11,1,2026-07-08T13:41:15.388300
AK-47 | Jet Set (Field-Tested),AK-47 | Jet Set (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jet%20Set%20%28Field-Tested%29,588.05,5,2026-07-08T13:41:15.388374
AK-47 | Jet Set (Minimal Wear),AK-47 | Jet Set (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jet%20Set%20%28Minimal%20Wear%29,672.49,5,2026-07-08T13:41:15.388446
AK-47 | Jet Set (Well-Worn),AK-47 | Jet Set (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jet%20Set%20%28Well-Worn%29,414.0,4,2026-07-08T13:41:17.228553
AK-47 | Jungle Spray (Battle-Scarred),AK-47 | Jungle Spray (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jungle%20Spray%20%28Battle-Scarred%29,14.37,16,2026-07-08T13:41:17.228657
AK-47 | Jungle Spray (Factory New),AK-47 | Jungle Spray (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jungle%20Spray%20%28Factory%20New%29,242.77,5,2026-07-08T13:41:17.228748
AK-47 | Jungle Spray (Field-Tested),AK-47 | Jungle Spray (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jungle%20Spray%20%28Field-Tested%29,21.29,121,2026-07-08T13:41:17.228834
AK-47 | Jungle Spray (Minimal Wear),AK-47 | Jungle Spray (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jungle%20Spray%20%28Minimal%20Wear%29,68.23,45,2026-07-08T13:41:17.228919
AK-47 | Jungle Spray (Well-Worn),AK-47 | Jungle Spray (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jungle%20Spray%20%28Well-Worn%29,18.01,17,2026-07-08T13:41:17.229006
AK-47 | Leet Museo (Battle-Scarred),AK-47 | Leet Museo (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Leet%20Museo%20%28Battle-Scarred%29,109.71,25,2026-07-08T13:41:17.229091
AK-47 | Leet Museo (Factory New),AK-47 | Leet Museo (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Leet%20Museo%20%28Factory%20New%29,920.0,16,2026-07-08T13:41:17.229179
AK-47 | Leet Museo (Field-Tested),AK-47 | Leet Museo (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Leet%20Museo%20%28Field-Tested%29,307.48,46,2026-07-08T13:41:17.229266
AK-47 | Leet Museo (Minimal Wear),AK-47 | Leet Museo (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Leet%20Museo%20%28Minimal%20Wear%29,485.0,30,2026-07-08T13:41:17.229343
AK-47 | Leet Museo (Well-Worn),AK-47 | Leet Museo (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Leet%20Museo%20%28Well-Worn%29,170.15,14,2026-07-08T13:41:19.158411
AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Legion%20of%20Anubis%20%28Battle-Scarred%29,44.0,104,2026-07-08T13:41:19.158519
AK-47 | Legion of Anubis (Factory New),AK-47 | Legion of Anubis (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Legion%20of%20Anubis%20%28Factory%20New%29,76.74,257,2026-07-08T13:41:19.158610
AK-47 | Legion of Anubis (Field-Tested),AK-47 | Legion of Anubis (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Legion%20of%20Anubis%20%28Field-Tested%29,46.93,438,2026-07-08T13:41:19.158696
AK-47 | Legion of Anubis (Minimal Wear),AK-47 | Legion of Anubis (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Legion%20of%20Anubis%20%28Minimal%20Wear%29,49.93,273,2026-07-08T13:41:19.158782
AK-47 | Legion of Anubis (Well-Worn),AK-47 | Legion of Anubis (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Legion%20of%20Anubis%20%28Well-Worn%29,47.72,40,2026-07-08T13:41:19.158868
AK-47 | Midnight Laminate (Battle-Scarred),AK-47 | Midnight Laminate (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Midnight%20Laminate%20%28Battle-Scarred%29,2.9,314,2026-07-08T13:41:19.158956
AK-47 | Midnight Laminate (Factory New),AK-47 | Midnight Laminate (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Midnight%20Laminate%20%28Factory%20New%29,28.03,433,2026-07-08T13:41:19.159041
AK-47 | Midnight Laminate (Field-Tested),AK-47 | Midnight Laminate (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Midnight%20Laminate%20%28Field-Tested%29,4.15,1095,2026-07-08T13:41:19.159129
AK-47 | Midnight Laminate (Minimal Wear),AK-47 | Midnight Laminate (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Midnight%20Laminate%20%28Minimal%20Wear%29,12.2,778,2026-07-08T13:41:19.159214
AK-47 | Midnight Laminate (Well-Worn),AK-47 | Midnight Laminate (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Midnight%20Laminate%20%28Well-Worn%29,4.56,251,2026-07-08T13:41:21.105937
AK-47 | Neon Revolution (Battle-Scarred),AK-47 | Neon Revolution (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Revolution%20%28Battle-Scarred%29,157.73,22,2026-07-08T13:41:21.106042
AK-47 | Neon Revolution (Factory New),AK-47 | Neon Revolution (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Revolution%20%28Factory%20New%29,409.0,21,2026-07-08T13:41:21.106130
AK-47 | Neon Revolution (Field-Tested),AK-47 | Neon Revolution (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Revolution%20%28Field-Tested%29,152.88,102,2026-07-08T13:41:21.106217
AK-47 | Neon Revolution (Minimal Wear),AK-47 | Neon Revolution (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Revolution%20%28Minimal%20Wear%29,165.6,59,2026-07-08T13:41:21.106305
AK-47 | Neon Revolution (Well-Worn),AK-47 | Neon Revolution (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Revolution%20%28Well-Worn%29,154.82,17,2026-07-08T13:41:21.106391
AK-47 | Neon Rider (Battle-Scarred),AK-47 | Neon Rider (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Rider%20%28Battle-Scarred%29,60.95,26,2026-07-08T13:41:21.106476
AK-47 | Neon Rider (Factory New),AK-47 | Neon Rider (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Rider%20%28Factory%20New%29,292.62,36,2026-07-08T13:41:21.106561
AK-47 | Neon Rider (Field-Tested),AK-47 | Neon Rider (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Rider%20%28Field-Tested%29,68.13,172,2026-07-08T13:41:21.106646
AK-47 | Neon Rider (Minimal Wear),AK-47 | Neon Rider (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Rider%20%28Minimal%20Wear%29,102.88,94,2026-07-08T13:41:21.106732
AK-47 | Neon Rider (Well-Worn),AK-47 | Neon Rider (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Rider%20%28Well-Worn%29,66.89,20,2026-07-08T13:41:23.053133
AK-47 | Nightwish (Battle-Scarred),AK-47 | Nightwish (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nightwish%20%28Battle-Scarred%29,85.65,115,2026-07-08T13:41:23.053247
AK-47 | Nightwish (Factory New),AK-47 | Nightwish (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nightwish%20%28Factory%20New%29,167.02,54,2026-07-08T13:41:23.053338
AK-47 | Nightwish (Field-Tested),AK-47 | Nightwish (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nightwish%20%28Field-Tested%29,85.0,385,2026-07-08T13:41:23.053426
AK-47 | Nightwish (Minimal Wear),AK-47 | Nightwish (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nightwish%20%28Minimal%20Wear%29,98.41,184,2026-07-08T13:41:23.053512
AK-47 | Nightwish (Well-Worn),AK-47 | Nightwish (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nightwish%20%28Well-Worn%29,87.45,195,2026-07-08T13:41:23.053600
AK-47 | Nouveau Rouge (Battle-Scarred),AK-47 | Nouveau Rouge (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nouveau%20Rouge%20%28Battle-Scarred%29,8.87,294,2026-07-08T13:41:23.053686
AK-47 | Nouveau Rouge (Factory New),AK-47 | Nouveau Rouge (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nouveau%20Rouge%20%28Factory%20New%29,124.6,55,2026-07-08T13:41:23.053771
AK-47 | Nouveau Rouge (Field-Tested),AK-47 | Nouveau Rouge (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nouveau%20Rouge%20%28Field-Tested%29,13.52,427,2026-07-08T13:41:23.053856
AK-47 | Nouveau Rouge (Minimal Wear),AK-47 | Nouveau Rouge (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nouveau%20Rouge%20%28Minimal%20Wear%29,38.15,295,2026-07-08T13:41:23.053942
AK-47 | Nouveau Rouge (Well-Worn),AK-47 | Nouveau Rouge (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nouveau%20Rouge%20%28Well-Worn%29,8.7,261,2026-07-08T13:41:24.991340
AK-47 | Olive Polycam (Battle-Scarred),AK-47 | Olive Polycam (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Olive%20Polycam%20%28Battle-Scarred%29,0.15,1787,2026-07-08T13:41:24.991433
AK-47 | Olive Polycam (Factory New),AK-47 | Olive Polycam (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Olive%20Polycam%20%28Factory%20New%29,0.98,8714,2026-07-08T13:41:24.991507
AK-47 | Olive Polycam (Field-Tested),AK-47 | Olive Polycam (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Olive%20Polycam%20%28Field-Tested%29,0.15,23122,2026-07-08T13:41:24.991575
AK-47 | Olive Polycam (Minimal Wear),AK-47 | Olive Polycam (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Olive%20Polycam%20%28Minimal%20Wear%29,0.24,20581,2026-07-08T13:41:24.991642
AK-47 | Olive Polycam (Well-Worn),AK-47 | Olive Polycam (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Olive%20Polycam%20%28Well-Worn%29,0.16,2083,2026-07-08T13:41:24.991709
AK-47 | Orbit Mk01 (Battle-Scarred),AK-47 | Orbit Mk01 (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Orbit%20Mk01%20%28Battle-Scarred%29,36.59,15,2026-07-08T13:41:24.991776
AK-47 | Orbit Mk01 (Factory New),AK-47 | Orbit Mk01 (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Orbit%20Mk01%20%28Factory%20New%29,183.47,84,2026-07-08T13:41:24.991849
AK-47 | Orbit Mk01 (Field-Tested),AK-47 | Orbit Mk01 (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Orbit%20Mk01%20%28Field-Tested%29,37.74,123,2026-07-08T13:41:24.991916
AK-47 | Orbit Mk01 (Minimal Wear),AK-47 | Orbit Mk01 (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Orbit%20Mk01%20%28Minimal%20Wear%29,47.9,124,2026-07-08T13:41:24.991982
AK-47 | Orbit Mk01 (Well-Worn),AK-47 | Orbit Mk01 (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Orbit%20Mk01%20%28Well-Worn%29,37.23,26,2026-07-08T13:41:26.866548
AK-47 | Panthera onca (Battle-Scarred),AK-47 | Panthera onca (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Panthera%20onca%20%28Battle-Scarred%29,239.44,3,2026-07-08T13:41:26.866655
AK-47 | Panthera onca (Factory New),AK-47 | Panthera onca (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Panthera%20onca%20%28Factory%20New%29,800.13,6,2026-07-08T13:41:26.866745
AK-47 | Panthera onca (Field-Tested),AK-47 | Panthera onca (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Panthera%20onca%20%28Field-Tested%29,262.91,3,2026-07-08T13:41:26.866845
AK-47 | Panthera onca (Minimal Wear),AK-47 | Panthera onca (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Panthera%20onca%20%28Minimal%20Wear%29,443.5,5,2026-07-08T13:41:26.866936
AK-47 | Panthera onca (Well-Worn),AK-47 | Panthera onca (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Panthera%20onca%20%28Well-Worn%29,230.0,8,2026-07-08T13:41:26.867041
AK-47 | Phantom Disruptor (Battle-Scarred),AK-47 | Phantom Disruptor (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Phantom%20Disruptor%20%28Battle-Scarred%29,6.63,199,2026-07-08T13:41:26.867130
AK-47 | Phantom Disruptor (Factory New),AK-47 | Phantom Disruptor (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Phantom%20Disruptor%20%28Factory%20New%29,39.99,188,2026-07-08T13:41:26.867216
AK-47 | Phantom Disruptor (Field-Tested),AK-47 | Phantom Disruptor (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Phantom%20Disruptor%20%28Field-Tested%29,7.24,1291,2026-07-08T13:41:26.867301
AK-47 | Phantom Disruptor (Minimal Wear),AK-47 | Phantom Disruptor (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Phantom%20Disruptor%20%28Minimal%20Wear%29,10.39,448,2026-07-08T13:41:26.867386
AK-47 | Phantom Disruptor (Well-Worn),AK-47 | Phantom Disruptor (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Phantom%20Disruptor%20%28Well-Worn%29,7.18,147,2026-07-08T13:41:28.698869
AK-47 | Point Disarray (Battle-Scarred),AK-47 | Point Disarray (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Point%20Disarray%20%28Battle-Scarred%29,18.75,70,2026-07-08T13:41:28.698985
AK-47 | Point Disarray (Factory New),AK-47 | Point Disarray (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Point%20Disarray%20%28Factory%20New%29,114.09,73,2026-07-08T13:41:28.699310
AK-47 | Point Disarray (Field-Tested),AK-47 | Point Disarray (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Point%20Disarray%20%28Field-Tested%29,18.49,354,2026-07-08T13:41:28.699395
AK-47 | Point Disarray (Minimal Wear),AK-47 | Point Disarray (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Point%20Disarray%20%28Minimal%20Wear%29,30.3,209,2026-07-08T13:41:28.699444
AK-47 | Point Disarray (Well-Worn),AK-47 | Point Disarray (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Point%20Disarray%20%28Well-Worn%29,19.39,44,2026-07-08T13:41:28.699489
AK-47 | Predator (Battle-Scarred),AK-47 | Predator (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Predator%20%28Battle-Scarred%29,13.93,53,2026-07-08T13:41:28.699532
AK-47 | Predator (Factory New),AK-47 | Predator (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Predator%20%28Factory%20New%29,145.78,10,2026-07-08T13:41:28.699572
AK-47 | Predator (Field-Tested),AK-47 | Predator (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Predator%20%28Field-Tested%29,13.62,122,2026-07-08T13:41:28.699613
AK-47 | Predator (Minimal Wear),AK-47 | Predator (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Predator%20%28Minimal%20Wear%29,19.2,62,2026-07-08T13:41:28.699654
AK-47 | Predator (Well-Worn),AK-47 | Predator (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Predator%20%28Well-Worn%29,13.85,23,2026-07-08T13:41:30.629523
AK-47 | Rat Rod (Battle-Scarred),AK-47 | Rat Rod (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Rat%20Rod%20%28Battle-Scarred%29,5.02,125,2026-07-08T13:41:30.629627
AK-47 | Rat Rod (Factory New),AK-47 | Rat Rod (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Rat%20Rod%20%28Factory%20New%29,143.0,53,2026-07-08T13:41:30.629722
AK-47 | Rat Rod (Field-Tested),AK-47 | Rat Rod (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Rat%20Rod%20%28Field-Tested%29,5.48,384,2026-07-08T13:41:30.629809
AK-47 | Rat Rod (Minimal Wear),AK-47 | Rat Rod (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Rat%20Rod%20%28Minimal%20Wear%29,11.99,280,2026-07-08T13:41:30.629894
AK-47 | Rat Rod (Well-Worn),AK-47 | Rat Rod (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Rat%20Rod%20%28Well-Worn%29,5.31,153,2026-07-08T13:41:30.629998
AK-47 | Red Laminate (Battle-Scarred),AK-47 | Red Laminate (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Red%20Laminate%20%28Battle-Scarred%29,77.58,29,2026-07-08T13:41:30.630109
AK-47 | Red Laminate (Factory New),AK-47 | Red Laminate (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Red%20Laminate%20%28Factory%20New%29,1110.76,3,2026-07-08T13:41:30.630194
AK-47 | Red Laminate (Field-Tested),AK-47 | Red Laminate (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Red%20Laminate%20%28Field-Tested%29,86.99,133,2026-07-08T13:41:30.630282
AK-47 | Red Laminate (Minimal Wear),AK-47 | Red Laminate (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Red%20Laminate%20%28Minimal%20Wear%29,193.95,51,2026-07-08T13:41:30.630373
AK-47 | Red Laminate (Well-Worn),AK-47 | Red Laminate (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Red%20Laminate%20%28Well-Worn%29,81.16,26,2026-07-08T13:41:32.471076
AK-47 | Redline (Battle-Scarred),AK-47 | Redline (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Redline%20%28Battle-Scarred%29,32.93,91,2026-07-08T13:41:32.471165
AK-47 | Redline (Field-Tested),AK-47 | Redline (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Redline%20%28Field-Tested%29,42.59,1116,2026-07-08T13:41:32.471242
AK-47 | Redline (Minimal Wear),AK-47 | Redline (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Redline%20%28Minimal%20Wear%29,215.0,74,2026-07-08T13:41:32.471335
AK-47 | Redline (Well-Worn),AK-47 | Redline (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Redline%20%28Well-Worn%29,36.82,53,2026-07-08T13:41:32.471419
AK-47 | Safari Mesh (Battle-Scarred),AK-47 | Safari Mesh (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Safari%20Mesh%20%28Battle-Scarred%29,0.1,3087,2026-07-08T13:41:32.471492
AK-47 | Safari Mesh (Factory New),AK-47 | Safari Mesh (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Safari%20Mesh%20%28Factory%20New%29,15.3,180,2026-07-08T13:41:32.471566
AK-47 | Safari Mesh (Field-Tested),AK-47 | Safari Mesh (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Safari%20Mesh%20%28Field-Tested%29,0.09,19433,2026-07-08T13:41:32.471641
AK-47 | Safari Mesh (Minimal Wear),AK-47 | Safari Mesh (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Safari%20Mesh%20%28Minimal%20Wear%29,0.38,10103,2026-07-08T13:41:32.471713
AK-47 | Safari Mesh (Well-Worn),AK-47 | Safari Mesh (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Safari%20Mesh%20%28Well-Worn%29,0.09,3353,2026-07-08T13:41:32.471786
AK-47 | Safety Net (Battle-Scarred),AK-47 | Safety Net (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Safety%20Net%20%28Battle-Scarred%29,3.65,192,2026-07-08T13:41:34.308871
AK-47 | Safety Net (Factory New),AK-47 | Safety Net (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Safety%20Net%20%28Factory%20New%29,38.78,164,2026-07-08T13:41:34.308963
AK-47 | Safety Net (Field-Tested),AK-47 | Safety Net (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Safety%20Net%20%28Field-Tested%29,3.39,780,2026-07-08T13:41:34.309041
AK-47 | Safety Net (Minimal Wear),AK-47 | Safety Net (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Safety%20Net%20%28Minimal%20Wear%29,6.21,332,2026-07-08T13:41:34.309116
AK-47 | Safety Net (Well-Worn),AK-47 | Safety Net (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Safety%20Net%20%28Well-Worn%29,3.92,126,2026-07-08T13:41:34.309190
AK-47 | Searing Rage (Battle-Scarred),AK-47 | Searing Rage (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Searing%20Rage%20%28Battle-Scarred%29,5.43,407,2026-07-08T13:41:34.309264
AK-47 | Searing Rage (Factory New),AK-47 | Searing Rage (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Searing%20Rage%20%28Factory%20New%29,38.98,155,2026-07-08T13:41:34.309344
AK-47 | Searing Rage (Field-Tested),AK-47 | Searing Rage (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Searing%20Rage%20%28Field-Tested%29,6.64,876,2026-07-08T13:41:34.309419
AK-47 | Searing Rage (Minimal Wear),AK-47 | Searing Rage (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Searing%20Rage%20%28Minimal%20Wear%29,10.01,468,2026-07-08T13:41:34.309495
AK-47 | Searing Rage (Well-Worn),AK-47 | Searing Rage (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Searing%20Rage%20%28Well-Worn%29,5.72,535,2026-07-08T13:41:34.309569
AK-47 | Slate (Battle-Scarred),AK-47 | Slate (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Slate%20%28Battle-Scarred%29,4.75,1713,2026-07-08T13:41:36.258922
AK-47 | Slate (Factory New),AK-47 | Slate (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Slate%20%28Factory%20New%29,26.29,441,2026-07-08T13:41:36.259028
AK-47 | Slate (Field-Tested),AK-47 | Slate (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Slate%20%28Field-Tested%29,5.78,4047,2026-07-08T13:41:36.259106
AK-47 | Slate (Minimal Wear),AK-47 | Slate (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Slate%20%28Minimal%20Wear%29,9.47,1312,2026-07-08T13:41:36.259182
AK-47 | Slate (Well-Worn),AK-47 | Slate (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Slate%20%28Well-Worn%29,4.91,3024,2026-07-08T13:41:36.259256
AK-47 | Steel Delta (Battle-Scarred),AK-47 | Steel Delta (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Steel%20Delta%20%28Battle-Scarred%29,2.6,287,2026-07-08T13:41:36.259330
AK-47 | Steel Delta (Factory New),AK-47 | Steel Delta (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Steel%20Delta%20%28Factory%20New%29,27.38,186,2026-07-08T13:41:36.259406
AK-47 | Steel Delta (Field-Tested),AK-47 | Steel Delta (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Steel%20Delta%20%28Field-Tested%29,2.31,518,2026-07-08T13:41:36.259479
AK-47 | Steel Delta (Minimal Wear),AK-47 | Steel Delta (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Steel%20Delta%20%28Minimal%20Wear%29,4.09,339,2026-07-08T13:41:36.259669
